,author,body,number,created_at,empty
1249,msmouse,"This fixes a Fuzzing failure introduced in 1.5. We'd like this fix to go in so that our fuzzing environment can be deployed for 1.5.

I downloaded the corpus in production environment and reproduced the breakage locally. Then with this fix it didn't break soon after the start of running like before, although it failed with another target (fix needed from the VM team).

I also added a proptest to do the same thing as the fuzzer, although it's hard to trigger in an unittest environment, but it's an effort to hopefully make the unittests flaky on a similar break in the future so we see signals before fuzzing is deployed. The proptest (#9669) is not picked, to minimize the pick.",9690,2021-11-09T23:34:42Z,0
1250,stale[bot],"This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions.
",9690,2022-01-08T23:49:28Z,0
1251,stale[bot],"This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions.
",9715,2022-01-10T01:45:33Z,0
1252,Scattered12,Bug,10126,2022-01-18T05:34:20Z,0
1253,yuxiamit,/land,9678,2021-11-10T03:37:38Z,0
1254,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1442954525),9678,2021-11-10T06:43:02Z,0
1255,zekun000,/land,9678,2021-11-11T18:56:42Z,0
1256,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1450299423),9678,2021-11-11T19:42:52Z,0
1257,zekun000, trailing whitespace in the doc failed the linter,9678,2021-11-11T19:45:02Z,0
1258,stale[bot],"This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions.
",9678,2022-01-11T15:54:01Z,0
1259,tzakian,Closing as this issue should be resolved by https://github.com/diem/move/pull/13,10102,2022-01-18T17:42:52Z,0
1260,github-actions[bot],"From: https://github.com/diem/diem/actions/runs/1538022968
```
            
System Out:
--------------------------------------------------------------------------------------------------------

        
running 1 tests
Starting Swarm with supported versions: [&quot;e0b37a397a83efb970e1264e1211926e440dc5d1&quot;]
Wait for startup attempt: 0 of 10
rpc error: Error { inner: Inner { kind: Request, source: Some(ConnectionFailed(&quot;Connection refused (os error 111)&quot;)), json_rpc_error: None } }
Wait for startup attempt: 1 of 10
Creating shuffle project in /tmp/.tmpWDGd7g/project
Generating Typescript Libraries for 000000000000000000000000DEADBEEF
Building /tmp/.tmpWDGd7g/project/main...
BUILDING MoveStdlib
BUILDING Message
Creating a new account onchain...
Successfully created account 4960F37ECDDF971E09FDD68173D9ECE4
Public key: 3e2886cab202a1bb35d9dc9e45c9f0e78d69cc5be5d282596ca61cae6774fb45
Creating a new account onchain...
Successfully created account 7D62FBD468BD2FE275D5F011FD567E88
Public key: 080eb575d221c7ac18197ac418b224d7c057c872e0695815e5ae2a43331f0d96
Building /tmp/.tmpWDGd7g/project/main...
BUILDING MoveStdlib
BUILDING Message
Skipping Module: 00000000000000000000000000000001::Hash
Skipping Module: 00000000000000000000000000000001::Signer
Skipping Module: 00000000000000000000000000000001::GUID
Skipping Module: 00000000000000000000000000000001::BCS
Skipping Module: 00000000000000000000000000000001::Event
Skipping Module: 00000000000000000000000000000001::Vector
Skipping Module: 00000000000000000000000000000001::Errors
Skipping Module: 00000000000000000000000000000001::BitVector
Skipping Module: 00000000000000000000000000000001::Capability
Skipping Module: 00000000000000000000000000000001::FixedPoint32
Skipping Module: 00000000000000000000000000000001::Option
Skipping Module: 00000000000000000000000000000001::ASCII
Deploying Module: 4960F37ECDDF971E09FDD68173D9ECE4::Message
Deploying Module: 4960F37ECDDF971E09FDD68173D9ECE4::NFTStandard
Deploying Module: 4960F37ECDDF971E09FDD68173D9ECE4::TestNFT
Generating Typescript Libraries for 4960F37ECDDF971E09FDD68173D9ECE4
Building /tmp/.tmpWDGd7g/project/main...
CACHED MoveStdlib
CACHED Message
test shuffle::typescript-sdk-integration ... FAILED
Test Statistics: 


====json-report-begin===
{
  &quot;metrics&quot;: [],
  &quot;text&quot;: &quot;&quot;
}
====json-report-end===

Swarm logs can be found here: /tmp/.tmp1qy231

failures:
    shuffle::typescript-sdk-integration

test result: FAILED. 0 passed; 1 failed; 0 filtered out



System Error:
--------------------------------------------------------------------------------------------------------

        Download https://deno.land/std@0.85.0/testing/asserts.ts
Download https://deno.land/std@0.85.0/node/util.ts
Download https://deno.land/std@0.116.0/path/mod.ts
Download https://deno.land/x/is_url@v1.0.1/mod.ts
Download https://deno.land/x/urlcat@v2.0.4/src/index.ts
Download https://deno.land/std@0.77.0/hash/mod.ts
Download https://deno.land/x/ed25519@1.0.1/mod.ts
Download https://deno.land/std@0.114.0/async/delay.ts
Download https://deno.land/x/is_url@v1.0.1/isURL.ts
Download https://deno.land/std@0.116.0/_util/os.ts
Download https://deno.land/std@0.116.0/path/_interface.ts
Download https://deno.land/std@0.116.0/path/common.ts
Download https://deno.land/std@0.116.0/path/glob.ts
Download https://deno.land/std@0.116.0/path/posix.ts
Download https://deno.land/std@0.116.0/path/separator.ts
Download https://deno.land/std@0.116.0/path/win32.ts
Download https://deno.land/x/ed25519@1.0.1/index.ts
Download https://denopkg.com/chiefbiiko/sha512/mod.ts
Download https://deno.land/std@0.85.0/node/_errors.ts
Download https://deno.land/std@0.85.0/node/_util/_util_callbackify.ts
Download https://deno.land/std@0.85.0/node/_util/_util_promisify.ts
Download https://deno.land/std@0.85.0/node/_util/_util_types.ts
Download https://deno.land/std@0.85.0/node/_utils.ts
Download https://deno.land/std@0.77.0/hash/_wasm/hash.ts
Download https://deno.land/std@0.77.0/hash/hasher.ts
Download https://deno.land/std@0.85.0/fmt/colors.ts
Download https://deno.land/std@0.85.0/testing/_diff.ts
Download https://deno.land/std@0.116.0/path/_constants.ts
Download https://deno.land/std@0.116.0/path/_util.ts
Download https://deno.land/std@0.85.0/async/mod.ts
Download https://deno.land/std@0.116.0/_util/assert.ts
Download https://deno.land/std@0.77.0/encoding/base64.ts
Download https://deno.land/std@0.77.0/encoding/hex.ts
Download https://deno.land/std@0.77.0/hash/_wasm/wasm.js
Download https://deno.land/std@0.85.0/async/deferred.ts
Download https://deno.land/std@0.85.0/async/delay.ts
Download https://deno.land/std@0.85.0/async/mux_async_iterator.ts
Download https://deno.land/std@0.85.0/async/pool.ts
Download https://denopkg.com/chiefbiiko/sha512@master/mod.ts
Download https://denopkg.com/chiefbiiko/sha512@master/deps.ts
Download https://denopkg.com/chiefbiiko/std-encoding@v1.1.1/mod.ts
Check file:///tmp/.tmpWDGd7g/project/integration/context.test.ts
Check file:///tmp/.tmpWDGd7g/project/integration/devapi.test.ts
Check file:///tmp/.tmpWDGd7g/project/integration/helpers.test.ts
error: Import &apos;https://denopkg.com/chiefbiiko/std-encoding@v1.1.1/mod.ts&apos; failed: 504 Gateway Timeout
    at https://denopkg.com/chiefbiiko/sha512@master/deps.ts:4:8
thread &apos;main&apos; panicked at &apos;assertion failed: exit_status.success()&apos;, shuffle/cli/tests/shuffle-forge-integration-tests.rs:66:9
stack backtrace:
   0: rust_begin_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:517:5
   1: core::panicking::panic_fmt
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/panicking.rs:101:14
   2: core::panicking::panic
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/panicking.rs:50:5
   3: &lt;shuffle_forge_integration_tests::TypescriptSdkIntegration as forge::interface::admin::AdminTest&gt;::run
             at ./tests/shuffle-forge-integration-tests.rs:66:9
   4: forge::runner::Forge&lt;F&gt;::run::{{closure}}
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:42
   5: &lt;core::panic::unwind_safe::AssertUnwindSafe&lt;F&gt; as core::ops::function::FnOnce&lt;()&gt;&gt;::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/panic/unwind_safe.rs:271:9
   6: std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
   7: __rust_try
   8: std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
   9: std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
  10: forge::runner::run_test
             at /opt/git/diem/testsuite/forge/src/runner.rs:339:11
  11: forge::runner::Forge&lt;F&gt;::run
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:30
  12: forge::runner::forge_main
             at /opt/git/diem/testsuite/forge/src/runner.rs:82:11
  13: shuffle_forge_integration_tests::main
             at ./tests/shuffle-forge-integration-tests.rs:16:5
  14: core::ops::function::FnOnce::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/ops/function.rs:227:5
note: Some details are omitted, run with `RUST_BACKTRACE=full` for a verbose backtrace.
Failed to run tests:
Tests Failed

        
```
",9979,2021-12-07T08:01:38Z,0
1261,github-actions[bot],"From: https://github.com/diem/diem/actions/runs/1557558296
```
            
System Out:
--------------------------------------------------------------------------------------------------------

        
running 1 tests
Starting Swarm with supported versions: [&quot;15d61d00ab265e9aff83bba2df13b6facd33ddaf&quot;]
Wait for startup attempt: 0 of 10
rpc error: error sending request for url (http://localhost:36733/metrics): error trying to connect: tcp connect error: Cannot assign requested address (os error 99)
Wait for startup attempt: 1 of 10
Creating shuffle project in /tmp/.tmpFq8d9r/project
Generating Typescript Libraries for 000000000000000000000000DEADBEEF
Building /tmp/.tmpFq8d9r/project/main...
BUILDING MoveStdlib
BUILDING Message
Creating a new account onchain...
test shuffle::typescript-sdk-integration ... FAILED
Error: error sending request for url (http://127.0.0.1:33197/transactions): error trying to connect: tcp connect error: Connection refused (os error 111)

Caused by:
    0: error trying to connect: tcp connect error: Connection refused (os error 111)
    1: tcp connect error: Connection refused (os error 111)
    2: Connection refused (os error 111)

Stack backtrace:
   0: &lt;core::result::Result&lt;T,F&gt; as core::ops::try_trait::FromResidual&lt;core::result::Result&lt;core::convert::Infallible,E&gt;&gt;&gt;::from_residual
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/result.rs:1915:27
   1: shuffle::dev_api_client::DevApiClient::post_transactions::{{closure}}
             at ./src/dev_api_client.rs:58:13
   2: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   3: shuffle::account::create_account_via_dev_api::{{closure}}
             at ./src/account.rs:184:24
   4: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   5: shuffle_forge_integration_tests::common::ShuffleTestHelper::create_account::{{closure}}
             at ./tests/common/mod.rs:106:9
   6: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   7: tokio::park::thread::CachedParkThread::block_on::{{closure}}
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/park/thread.rs:263:54
   8: tokio::coop::with_budget::{{closure}}
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:106:9
   9: std::thread::local::LocalKey&lt;T&gt;::try_with
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/thread/local.rs:399:16
  10: std::thread::local::LocalKey&lt;T&gt;::with
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/thread/local.rs:375:9
  11: tokio::coop::with_budget
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:99:5
      tokio::coop::budget
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:76:5
      tokio::park::thread::CachedParkThread::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/park/thread.rs:263:31
  12: tokio::runtime::enter::Enter::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/runtime/enter.rs:151:13
  13: tokio::runtime::handle::Handle::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/runtime/handle.rs:299:9
  14: shuffle_forge_integration_tests::common::bootstrap_shuffle_project
             at ./tests/common/mod.rs:161:5
  15: &lt;shuffle_forge_integration_tests::TypescriptSdkIntegration as forge::interface::admin::AdminTest&gt;::run
             at ./tests/shuffle-forge-integration-tests.rs:56:22
  16: forge::runner::Forge&lt;F&gt;::run::{{closure}}
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:42
  17: &lt;core::panic::unwind_safe::AssertUnwindSafe&lt;F&gt; as core::ops::function::FnOnce&lt;()&gt;&gt;::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/panic/unwind_safe.rs:271:9
  18: std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
  19: __rust_try
  20: std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
  21: std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
  22: forge::runner::run_test
             at /opt/git/diem/testsuite/forge/src/runner.rs:339:11
  23: forge::runner::Forge&lt;F&gt;::run
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:30
  24: forge::runner::forge_main
             at /opt/git/diem/testsuite/forge/src/runner.rs:82:11
  25: shuffle_forge_integration_tests::main
             at ./tests/shuffle-forge-integration-tests.rs:16:5
  26: core::ops::function::FnOnce::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/ops/function.rs:227:5
  27: std::sys_common::backtrace::__rust_begin_short_backtrace
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/sys_common/backtrace.rs:125:18
  28: std::rt::lang_start::{{closure}}
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:63:18
  29: core::ops::function::impls::&lt;impl core::ops::function::FnOnce&lt;A&gt; for &amp;F&gt;::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/ops/function.rs:259:13
      std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
      std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
      std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
      std::rt::lang_start_internal::{{closure}}
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:45:48
      std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
      std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
      std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
      std::rt::lang_start_internal
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:45:20
  30: std::rt::lang_start
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:62:5
  31: main
  32: __libc_start_main
  33: _start
Test Statistics: 


====json-report-begin===
{
  &quot;metrics&quot;: [],
  &quot;text&quot;: &quot;&quot;
}
====json-report-end===

Swarm logs can be found here: /tmp/.tmpXAtVBQ

failures:
    shuffle::typescript-sdk-integration

test result: FAILED. 0 passed; 1 failed; 0 filtered out



System Error:
--------------------------------------------------------------------------------------------------------

        Failed to run tests:
Tests Failed

        
```
",9979,2021-12-16T02:32:47Z,0
1262,github-actions[bot],"From: https://github.com/diem/diem/actions/runs/1557558296
```
            
System Out:
--------------------------------------------------------------------------------------------------------

        
running 1 tests
Starting Swarm with supported versions: [&quot;15d61d00ab265e9aff83bba2df13b6facd33ddaf&quot;]
Wait for startup attempt: 0 of 10
rpc error: error sending request for url (http://localhost:36733/metrics): error trying to connect: tcp connect error: Cannot assign requested address (os error 99)
Wait for startup attempt: 1 of 10
Creating shuffle project in /tmp/.tmpFq8d9r/project
Generating Typescript Libraries for 000000000000000000000000DEADBEEF
Building /tmp/.tmpFq8d9r/project/main...
BUILDING MoveStdlib
BUILDING Message
Creating a new account onchain...
test shuffle::typescript-sdk-integration ... FAILED
Error: error sending request for url (http://127.0.0.1:33197/transactions): error trying to connect: tcp connect error: Connection refused (os error 111)

Caused by:
    0: error trying to connect: tcp connect error: Connection refused (os error 111)
    1: tcp connect error: Connection refused (os error 111)
    2: Connection refused (os error 111)

Stack backtrace:
   0: &lt;core::result::Result&lt;T,F&gt; as core::ops::try_trait::FromResidual&lt;core::result::Result&lt;core::convert::Infallible,E&gt;&gt;&gt;::from_residual
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/result.rs:1915:27
   1: shuffle::dev_api_client::DevApiClient::post_transactions::{{closure}}
             at ./src/dev_api_client.rs:58:13
   2: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   3: shuffle::account::create_account_via_dev_api::{{closure}}
             at ./src/account.rs:184:24
   4: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   5: shuffle_forge_integration_tests::common::ShuffleTestHelper::create_account::{{closure}}
             at ./tests/common/mod.rs:106:9
   6: &lt;core::future::from_generator::GenFuture&lt;T&gt; as core::future::future::Future&gt;::poll
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/future/mod.rs:80:19
   7: tokio::park::thread::CachedParkThread::block_on::{{closure}}
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/park/thread.rs:263:54
   8: tokio::coop::with_budget::{{closure}}
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:106:9
   9: std::thread::local::LocalKey&lt;T&gt;::try_with
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/thread/local.rs:399:16
  10: std::thread::local::LocalKey&lt;T&gt;::with
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/thread/local.rs:375:9
  11: tokio::coop::with_budget
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:99:5
      tokio::coop::budget
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/coop.rs:76:5
      tokio::park::thread::CachedParkThread::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/park/thread.rs:263:31
  12: tokio::runtime::enter::Enter::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/runtime/enter.rs:151:13
  13: tokio::runtime::handle::Handle::block_on
             at /opt/cargo/registry/src/github.com-1ecc6299db9ec823/tokio-1.9.0/src/runtime/handle.rs:299:9
  14: shuffle_forge_integration_tests::common::bootstrap_shuffle_project
             at ./tests/common/mod.rs:161:5
  15: &lt;shuffle_forge_integration_tests::TypescriptSdkIntegration as forge::interface::admin::AdminTest&gt;::run
             at ./tests/shuffle-forge-integration-tests.rs:56:22
  16: forge::runner::Forge&lt;F&gt;::run::{{closure}}
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:42
  17: &lt;core::panic::unwind_safe::AssertUnwindSafe&lt;F&gt; as core::ops::function::FnOnce&lt;()&gt;&gt;::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/panic/unwind_safe.rs:271:9
  18: std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
  19: __rust_try
  20: std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
  21: std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
  22: forge::runner::run_test
             at /opt/git/diem/testsuite/forge/src/runner.rs:339:11
  23: forge::runner::Forge&lt;F&gt;::run
             at /opt/git/diem/testsuite/forge/src/runner.rs:273:30
  24: forge::runner::forge_main
             at /opt/git/diem/testsuite/forge/src/runner.rs:82:11
  25: shuffle_forge_integration_tests::main
             at ./tests/shuffle-forge-integration-tests.rs:16:5
  26: core::ops::function::FnOnce::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/ops/function.rs:227:5
  27: std::sys_common::backtrace::__rust_begin_short_backtrace
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/sys_common/backtrace.rs:125:18
  28: std::rt::lang_start::{{closure}}
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:63:18
  29: core::ops::function::impls::&lt;impl core::ops::function::FnOnce&lt;A&gt; for &amp;F&gt;::call_once
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/core/src/ops/function.rs:259:13
      std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
      std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
      std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
      std::rt::lang_start_internal::{{closure}}
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:45:48
      std::panicking::try::do_call
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:403:40
      std::panicking::try
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panicking.rs:367:19
      std::panic::catch_unwind
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/panic.rs:129:14
      std::rt::lang_start_internal
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:45:20
  30: std::rt::lang_start
             at /rustc/59eed8a2aac0230a8b53e89d4e99d55912ba6b35/library/std/src/rt.rs:62:5
  31: main
  32: __libc_start_main
  33: _start
Test Statistics: 


====json-report-begin===
{
  &quot;metrics&quot;: [],
  &quot;text&quot;: &quot;&quot;
}
====json-report-end===

Swarm logs can be found here: /tmp/.tmpXAtVBQ

failures:
    shuffle::typescript-sdk-integration

test result: FAILED. 0 passed; 1 failed; 0 filtered out



System Error:
--------------------------------------------------------------------------------------------------------

        Failed to run tests:
Tests Failed

        
```
",9979,2021-12-16T06:32:13Z,0
